Exercise Category,Exercise Name
HYPEREXTENSION,PLANK_KNEE_TUCKS
HYPEREXTENSION,SIDE_STEP
HYPEREXTENSION,SINGLE_LEG_BACK_EXTENSION
HYPEREXTENSION,SPINE_EXTENSION
HYPEREXTENSION,STATIC_BACK_EXTENSION
HYPEREXTENSION,SUPERMAN_FROM_FLOOR
HYPEREXTENSION,SUPERMAN_ON_SWISS_BALL
HYPEREXTENSION,SWISS_BALL_BACK_EXTENSION
HYPEREXTENSION,SWISS_BALL_HYPEREXTENSION
HYPEREXTENSION,SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT
HYPEREXTENSION,WEIGHTED_BACK_EXTENSION_WITH_OPPOSITE_ARM_AND_LEG_REACH
HYPEREXTENSION,WEIGHTED_BASE_ROTATIONS
HYPEREXTENSION,WEIGHTED_BENT_KNEE_REVERSE_HYPEREXTENSION
HYPEREXTENSION,WEIGHTED_HOLLOW_HOLD_AND_ROLL
HYPEREXTENSION,WEIGHTED_KICKS
HYPEREXTENSION,WEIGHTED_KNEE_RAISES
HYPEREXTENSION,WEIGHTED_KNEELING_SUPERMAN
HYPEREXTENSION,WEIGHTED_PLANK_KNEE_TUCKS
HYPEREXTENSION,WEIGHTED_SIDE_STEP
HYPEREXTENSION,WEIGHTED_SINGLE_LEG_BACK_EXTENSION
HYPEREXTENSION,WEIGHTED_SPINE_EXTENSION
HYPEREXTENSION,WEIGHTED_STATIC_BACK_EXTENSION
HYPEREXTENSION,WEIGHTED_SUPERMAN_FROM_FLOOR
HYPEREXTENSION,WEIGHTED_SWISS_BALL_BACK_EXTENSION
HYPEREXTENSION,WEIGHTED_SWISS_BALL_HYPEREXTENSION
HYPEREXTENSION,WEIGHTED_SWISS_BALL_OPPOSITE_ARM_AND_LEG_LIFT
INDOOR_BIKE,AIR_BIKE
INDOOR_BIKE,ASSAULT_BIKE
INDOOR_BIKE,STATIONARY_BIKE
LADDER,AGILITY
LADDER,SPEED
LATERAL_RAISE,_45_DEGREE_CABLE_EXTERNAL_ROTATION
LATERAL_RAISE,ALTERNATING_LATERAL_RAISE_WITH_STATIC_HOLD
LATERAL_RAISE,BAR_MUSCLE_UP
LATERAL_RAISE,BENT_OVER_LATERAL_RAISE
LATERAL_RAISE,CABLE_DIAGONAL_RAISE
LATERAL_RAISE,CABLE_FRONT_RAISE
LATERAL_RAISE,CALORIE_ROW
LATERAL_RAISE,COMBO_SHOULDER_RAISE
LATERAL_RAISE,DUMBBELL_DIAGONAL_RAISE
LATERAL_RAISE,DUMBBELL_LATERAL_RAISE
LATERAL_RAISE,DUMBBELL_V_RAISE
LATERAL_RAISE,FRONT_RAISE
LATERAL_RAISE,LEANING_DUMBBELL_LATERAL_RAISE
LATERAL_RAISE,LYING_DUMBBELL_RAISE
LATERAL_RAISE,MUSCLE_UP
LATERAL_RAISE,ONE_ARM_CABLE_LATERAL_RAISE
LATERAL_RAISE,OVERHAND_GRIP_REAR_LATERAL_RAISE
LATERAL_RAISE,PLATE_RAISES
LATERAL_RAISE,RING_DIP
LATERAL_RAISE,RING_DIP_KIPPING
LATERAL_RAISE,RING_MUSCLE_UP
LATERAL_RAISE,ROPE_CLIMB
LATERAL_RAISE,SCAPTION
LATERAL_RAISE,SEATED_LATERAL_RAISE
LATERAL_RAISE,SEATED_REAR_LATERAL_RAISE
LATERAL_RAISE,SIDE_LYING_LATERAL_RAISE
LATERAL_RAISE,STANDING_LIFT
LATERAL_RAISE,SUSPENDED_ROW
LATERAL_RAISE,UNDERHAND_GRIP_REAR_LATERAL_RAISE
LATERAL_RAISE,WALL_SLIDE
LATERAL_RAISE,WALL_WALK
LATERAL_RAISE,WEIGHTED_RING_DIP
LATERAL_RAISE,WEIGHTED_RING_MUSCLE_UP
LATERAL_RAISE,WEIGHTED_ROPE_CLIMB
LATERAL_RAISE,WEIGHTED_WALL_SLIDE
LEG_CURL,BAND_GOOD_MORNING
LEG_CURL,BAR_GOOD_MORNING
LEG_CURL,GOOD_MORNING
LEG_CURL,LEG_CURL
LEG_CURL,SEATED_BARBELL_GOOD_MORNING
LEG_CURL,SINGLE_LEG_BARBELL_GOOD_MORNING
LEG_CURL,SINGLE_LEG_SLIDING_LEG_CURL
LEG_CURL,SLIDING_LEG_CURL
LEG_CURL,SPLIT_BARBELL_GOOD_MORNING
LEG_CURL,SPLIT_STANCE_EXTENSION
LEG_CURL,STAGGERED_STANCE_GOOD_MORNING
LEG_CURL,SWISS_BALL_HIP_RAISE_AND_LEG_CURL
LEG_CURL,WEIGHTED_LEG_CURL
LEG_CURL,ZERCHER_GOOD_MORNING
LEG_RAISE,HANGING_KNEE_RAISE
LEG_RAISE,HANGING_LEG_RAISE
LEG_RAISE,HANGING_SINGLE_LEG_RAISE
LEG_RAISE,KETTLEBELL_LEG_RAISES
LEG_RAISE,LATERAL_STEPOVER
LEG_RAISE,LEG_LOWERING_DRILL
LEG_RAISE,LYING_STRAIGHT_LEG_RAISE
LEG_RAISE,MEDICINE_BALL_LEG_DROPS
LEG_RAISE,QUADRUPED_LEG_RAISE
LEG_RAISE,REVERSE_LEG_RAISE
LEG_RAISE,REVERSE_LEG_RAISE_ON_SWISS_BALL
LEG_RAISE,SINGLE_LEG_LOWERING_DRILL
LEG_RAISE,WEIGHTED_HANGING_KNEE_RAISE
LEG_RAISE,WEIGHTED_HANGING_LEG_RAISE
LEG_RAISE,WEIGHTED_HANGING_SINGLE_LEG_RAISE
LEG_RAISE,WEIGHTED_LATERAL_STEPOVER
LEG_RAISE,WEIGHTED_LEG_LOWERING_DRILL
LEG_RAISE,WEIGHTED_LYING_STRAIGHT_LEG_RAISE
LEG_RAISE,WEIGHTED_QUADRUPED_LEG_RAISE
LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE
LEG_RAISE,WEIGHTED_REVERSE_LEG_RAISE_ON_SWISS_BALL
LEG_RAISE,WEIGHTED_SINGLE_LEG_LOWERING_DRILL
LUNGE,ALTERNATING_BARBELL_FORWARD_LUNGE
LUNGE,ALTERNATING_DUMBBELL_LUNGE
LUNGE,ALTERNATING_DUMBBELL_LUNGE_WITH_REACH
LUNGE,BACK_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT
LUNGE,BARBELL_BOX_LUNGE
LUNGE,BARBELL_BULGARIAN_SPLIT_SQUAT
LUNGE,BARBELL_CROSSOVER_LUNGE
LUNGE,BARBELL_FRONT_SPLIT_SQUAT
LUNGE,BARBELL_LUNGE
LUNGE,BARBELL_REVERSE_LUNGE
LUNGE,BARBELL_SIDE_LUNGE
LUNGE,BARBELL_SPLIT_SQUAT
LUNGE,CORE_CONTROL_REAR_LUNGE
LUNGE,CURTSY_LUNGE
LUNGE,DIAGONAL_LUNGE
LUNGE,DROP_LUNGE
LUNGE,DUMBBELL_BOX_LUNGE
LUNGE,DUMBBELL_BULGARIAN_SPLIT_SQUAT
LUNGE,DUMBBELL_CROSSOVER_LUNGE
LUNGE,DUMBBELL_DIAGONAL_LUNGE
LUNGE,DUMBBELL_LUNGE
LUNGE,DUMBBELL_LUNGE_AND_ROTATION
LUNGE,DUMBBELL_OVERHEAD_BULGARIAN_SPLIT_SQUAT
LUNGE,DUMBBELL_OVERHEAD_WALKING_LUNGE
LUNGE,DUMBBELL_REVERSE_LUNGE
LUNGE,DUMBBELL_REVERSE_LUNGE_TO_HIGH_KNEE_AND_PRESS
LUNGE,DUMBBELL_SIDE_LUNGE
LUNGE,ELEVATED_FRONT_FOOT_BARBELL_SPLIT_SQUAT
LUNGE,FRONT_FOOT_ELEVATED_DUMBBELL_SPLIT_SQUAT
LUNGE,GUNSLINGER_LUNGE
LUNGE,LAWNMOWER_LUNGE
LUNGE,LOW_LUNGE_WITH_ISOMETRIC_ADDUCTION
LUNGE,LOW_SIDE_TO_SIDE_LUNGE
LUNGE,LUNGE
LUNGE,LUNGE_MATRIX
LUNGE,LUNGE_WITH_ARM_REACH
LUNGE,LUNGE_WITH_DIAGONAL_REACH
LUNGE,LUNGE_WITH_SIDE_BEND
LUNGE,OFFSET_DUMBBELL_LUNGE
LUNGE,OFFSET_DUMBBELL_REVERSE_LUNGE
LUNGE,OVERHEAD_BULGARIAN_SPLIT_SQUAT
LUNGE,OVERHEAD_DUMBBELL_LUNGE
LUNGE,OVERHEAD_DUMBBELL_REVERSE_LUNGE
LUNGE,OVERHEAD_DUMBBELL_SPLIT_SQUAT
LUNGE,OVERHEAD_LUNGE
LUNGE,OVERHEAD_LUNGE_WITH_ROTATION
LUNGE,REVERSE_BARBELL_BOX_LUNGE
LUNGE,REVERSE_BOX_LUNGE
LUNGE,REVERSE_DUMBBELL_BOX_LUNGE
LUNGE,REVERSE_DUMBBELL_CROSSOVER_LUNGE
LUNGE,REVERSE_DUMBBELL_DIAGONAL_LUNGE
LUNGE,REVERSE_LUNGE_WITH_REACH_BACK
LUNGE,REVERSE_LUNGE_WITH_TWIST_AND_OVERHEAD_REACH
LUNGE,REVERSE_SLIDING_BOX_LUNGE
LUNGE,REVERSE_SLIDING_LUNGE
LUNGE,RUNNERS_LUNGE_TO_BALANCE
LUNGE,SCISSOR_POWER_SWITCH
LUNGE,SHIFTING_SIDE_LUNGE
LUNGE,SIDE_AND_CROSSOVER_LUNGE
LUNGE,SIDE_LUNGE
LUNGE,SIDE_LUNGE_AND_PRESS
LUNGE,SIDE_LUNGE_JUMP_OFF
LUNGE,SIDE_LUNGE_SWEEP
LUNGE,SIDE_LUNGE_TO_CROSSOVER_TAP
LUNGE,SIDE_TO_SIDE_LUNGE_CHOPS
LUNGE,SIFF_JUMP_LUNGE
LUNGE,SINGLE_ARM_REVERSE_LUNGE_AND_PRESS
LUNGE,SLIDING_LATERAL_LUNGE
LUNGE,WALKING_BARBELL_LUNGE
LUNGE,WALKING_DUMBBELL_LUNGE
LUNGE,WALKING_LUNGE
LUNGE,WEIGHTED_CURTSY_LUNGE
LUNGE,WEIGHTED_LUNGE
LUNGE,WEIGHTED_LUNGE_MATRIX
LUNGE,WEIGHTED_REVERSE_LUNGE_WITH_REACH_BACK
LUNGE,WEIGHTED_REVERSE_LUNGE_WITH_TWIST_AND_OVERHEAD_REACH
LUNGE,WEIGHTED_REVERSE_SLIDING_BOX_LUNGE
LUNGE,WEIGHTED_REVERSE_SLIDING_LUNGE
LUNGE,WEIGHTED_RUNNERS_LUNGE_TO_BALANCE
LUNGE,WEIGHTED_SHIFTING_SIDE_LUNGE
LUNGE,WEIGHTED_SIDE_AND_CROSSOVER_LUNGE
LUNGE,WEIGHTED_SIDE_LUNGE
LUNGE,WEIGHTED_SIDE_LUNGE_AND_PRESS
LUNGE,WEIGHTED_SIDE_LUNGE_JUMP_OFF
LUNGE,WEIGHTED_SIDE_LUNGE_SWEEP
LUNGE,WEIGHTED_SIDE_LUNGE_TO_CROSSOVER_TAP
LUNGE,WEIGHTED_SIDE_TO_SIDE_LUNGE_CHOPS
LUNGE,WEIGHTED_SIFF_JUMP_LUNGE
LUNGE,WEIGHTED_SLIDING_LATERAL_LUNGE
LUNGE,WEIGHTED_WALKING_LUNGE
LUNGE,WIDE_GRIP_OVERHEAD_BARBELL_SPLIT_SQUAT
OLYMPIC_LIFT,BARBELL_HANG_POWER_CLEAN
OLYMPIC_LIFT,BARBELL_HANG_POWER_SNATCH
OLYMPIC_LIFT,BARBELL_HANG_PULL
OLYMPIC_LIFT,BARBELL_HANG_SQUAT_CLEAN
OLYMPIC_LIFT,BARBELL_HIGH_PULL
OLYMPIC_LIFT,BARBELL_POWER_CLEAN
OLYMPIC_LIFT,BARBELL_POWER_SNATCH
OLYMPIC_LIFT,BARBELL_SNATCH
OLYMPIC_LIFT,BARBELL_SPLIT_JERK
OLYMPIC_LIFT,BARBELL_SQUAT_CLEAN
OLYMPIC_LIFT,CLEAN
OLYMPIC_LIFT,CLEAN_AND_JERK
OLYMPIC_LIFT,CLEAN_AND_PRESS
OLYMPIC_LIFT,DUMBBELL_CLEAN
OLYMPIC_LIFT,DUMBBELL_HANG_PULL
OLYMPIC_LIFT,DUMBBELL_HANG_SNATCH
OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_JERK
OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_PUSH_PRESS
OLYMPIC_LIFT,DUMBBELL_POWER_CLEAN_AND_STRICT_PRESS
OLYMPIC_LIFT,DUMBBELL_SNATCH
OLYMPIC_LIFT,MEDICINE_BALL_CLEAN
OLYMPIC_LIFT,ONE_HAND_DUMBBELL_SPLIT_SNATCH
OLYMPIC_LIFT,PUSH_JERK
OLYMPIC_LIFT,SINGLE_ARM_DUMBBELL_SNATCH
OLYMPIC_LIFT,SINGLE_ARM_HANG_SNATCH
OLYMPIC_LIFT,SINGLE_ARM_KETTLEBELL_SNATCH
OLYMPIC_LIFT,SPLIT_JERK
OLYMPIC_LIFT,SQUAT_CLEAN_AND_JERK
PLANK,_45_DEGREE_PLANK
PLANK,_90_DEGREE_STATIC_HOLD
PLANK,BEAR_CRAWL
PLANK,CROSS_BODY_MOUNTAIN_CLIMBER
PLANK,ELBOW_PLANK_PIKE_JACKS
PLANK,ELEVATED_FEET_PLANK
PLANK,ELEVATOR_ABS
PLANK,EXTENDED_PLANK
PLANK,FULL_PLANK_PASSE_TWIST
PLANK,INCHING_ELBOW_PLANK
PLANK,INCHWORM_TO_SIDE_PLANK
PLANK,KNEELING_PLANK
PLANK,KNEELING_SIDE_PLANK_WITH_LEG_LIFT
PLANK,LATERAL_ROLL
PLANK,LYING_REVERSE_PLANK
PLANK,MEDICINE_BALL_MOUNTAIN_CLIMBER
PLANK,MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION
PLANK,MOUNTAIN_CLIMBER
PLANK,MOUNTAIN_CLIMBER_ON_SLIDING_DISCS
PLANK,MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL
PLANK,MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH
PLANK,MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL
PLANK,PLANK
PLANK,PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS
PLANK,PLANK_KNEE_TWIST
PLANK,PLANK_PIKE_JUMPS
PLANK,PLANK_PIKES
PLANK,PLANK_TO_STAND_UP
PLANK,PLANK_WITH_ARM_RAISE
PLANK,PLANK_WITH_FEET_ON_SWISS_BALL
PLANK,PLANK_WITH_KNEE_TO_ELBOW
PLANK,PLANK_WITH_LEG_LIFT
PLANK,PLANK_WITH_OBLIQUE_CRUNCH
PLANK,PLYOMETRIC_SIDE_PLANK
PLANK,RING_PLANK_SPRAWLS
PLANK,ROLLING_SIDE_PLANK
PLANK,SIDE_KICK_PLANK
PLANK,SIDE_PLANK
PLANK,SIDE_PLANK_AND_ROW
PLANK,SIDE_PLANK_LIFT
PLANK,SIDE_PLANK_TO_PLANK_WITH_REACH_UNDER
PLANK,SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL
PLANK,SIDE_PLANK_WITH_FEET_ON_BENCH
PLANK,SIDE_PLANK_WITH_KNEE_CIRCLE
PLANK,SIDE_PLANK_WITH_KNEE_TUCK
PLANK,SIDE_PLANK_WITH_LEG_LIFT
PLANK,SIDE_PLANK_WITH_REACH_UNDER
PLANK,SINGLE_LEG_ELEVATED_FEET_PLANK
PLANK,SINGLE_LEG_FLEX_AND_EXTEND
PLANK,SINGLE_LEG_SIDE_PLANK
PLANK,SPIDERMAN_PLANK
PLANK,STRAIGHT_ARM_PLANK
PLANK,STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH
PLANK,SWISS_BALL_PLANK
PLANK,SWISS_BALL_PLANK_LEG_LIFT
PLANK,SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD
PLANK,SWISS_BALL_PLANK_WITH_FEET_ON_BENCH
PLANK,SWISS_BALL_PRONE_JACKKNIFE
PLANK,SWISS_BALL_SIDE_PLANK
PLANK,T_STABILIZATION
PLANK,THREE_WAY_PLANK
PLANK,TOWEL_PLANK_AND_KNEE_IN
PLANK,TURKISH_GET_UP_TO_SIDE_PLANK
PLANK,TWO_POINT_PLANK
PLANK,WEIGHTED_45_DEGREE_PLANK
PLANK,WEIGHTED_90_DEGREE_STATIC_HOLD
PLANK,WEIGHTED_BEAR_CRAWL
PLANK,WEIGHTED_CROSS_BODY_MOUNTAIN_CLIMBER
PLANK,WEIGHTED_ELBOW_PLANK_PIKE_JACKS
PLANK,WEIGHTED_ELEVATED_FEET_PLANK
PLANK,WEIGHTED_ELEVATOR_ABS
PLANK,WEIGHTED_EXTENDED_PLANK
PLANK,WEIGHTED_FULL_PLANK_PASSE_TWIST
PLANK,WEIGHTED_INCHING_ELBOW_PLANK
PLANK,WEIGHTED_INCHWORM_TO_SIDE_PLANK
PLANK,WEIGHTED_KNEELING_PLANK
PLANK,WEIGHTED_KNEELING_SIDE_PLANK_WITH_LEG_LIFT
PLANK,WEIGHTED_LATERAL_ROLL
PLANK,WEIGHTED_LYING_REVERSE_PLANK
PLANK,WEIGHTED_MEDICINE_BALL_MOUNTAIN_CLIMBER
PLANK,WEIGHTED_MODIFIED_MOUNTAIN_CLIMBER_AND_EXTENSION
PLANK,WEIGHTED_MOUNTAIN_CLIMBER
PLANK,WEIGHTED_MOUNTAIN_CLIMBER_ON_SLIDING_DISCS
PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_FEET_ON_BOSU_BALL
PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_BENCH
PLANK,WEIGHTED_MOUNTAIN_CLIMBER_WITH_HANDS_ON_SWISS_BALL
PLANK,WEIGHTED_PLANK
PLANK,WEIGHTED_PLANK_JACKS_WITH_FEET_ON_SLIDING_DISCS
PLANK,WEIGHTED_PLANK_KNEE_TWIST
PLANK,WEIGHTED_PLANK_PIKE_JUMPS
PLANK,WEIGHTED_PLANK_PIKES
PLANK,WEIGHTED_PLANK_TO_STAND_UP
PLANK,WEIGHTED_PLANK_WITH_ARM_RAISE
PLANK,WEIGHTED_PLANK_WITH_KNEE_TO_ELBOW
PLANK,WEIGHTED_PLANK_WITH_OBLIQUE_CRUNCH
PLANK,WEIGHTED_PLYOMETRIC_SIDE_PLANK
PLANK,WEIGHTED_ROLLING_SIDE_PLANK
PLANK,WEIGHTED_SIDE_KICK_PLANK
PLANK,WEIGHTED_SIDE_PLANK
PLANK,WEIGHTED_SIDE_PLANK_AND_ROW
PLANK,WEIGHTED_SIDE_PLANK_LIFT
PLANK,WEIGHTED_SIDE_PLANK_WITH_ELBOW_ON_BOSU_BALL
PLANK,WEIGHTED_SIDE_PLANK_WITH_FEET_ON_BENCH
PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_CIRCLE
PLANK,WEIGHTED_SIDE_PLANK_WITH_KNEE_TUCK
PLANK,WEIGHTED_SIDE_PLANK_WITH_LEG_LIFT
PLANK,WEIGHTED_SIDE_PLANK_WITH_REACH_UNDER
PLANK,WEIGHTED_SINGLE_LEG_ELEVATED_FEET_PLANK
PLANK,WEIGHTED_SINGLE_LEG_FLEX_AND_EXTEND
PLANK,WEIGHTED_SINGLE_LEG_SIDE_PLANK
PLANK,WEIGHTED_SPIDERMAN_PLANK
PLANK,WEIGHTED_STRAIGHT_ARM_PLANK
PLANK,WEIGHTED_STRAIGHT_ARM_PLANK_WITH_SHOULDER_TOUCH
PLANK,WEIGHTED_SWISS_BALL_PLANK
PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT
PLANK,WEIGHTED_SWISS_BALL_PLANK_LEG_LIFT_AND_HOLD
PLANK,WEIGHTED_SWISS_BALL_PLANK_WITH_FEET_ON_BENCH
PLANK,WEIGHTED_SWISS_BALL_PRONE_JACKKNIFE
PLANK,WEIGHTED_SWISS_BALL_SIDE_PLANK
PLANK,WEIGHTED_T_STABILIZATION
PLANK,WEIGHTED_THREE_WAY_PLANK
PLANK,WEIGHTED_TOWEL_PLANK_AND_KNEE_IN
PLANK,WEIGHTED_TURKISH_GET_UP_TO_SIDE_PLANK
PLANK,WEIGHTED_TWO_POINT_PLANK
PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT
PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT
PLANK,WEIGHTED_WIDE_STANCE_PLANK_WITH_LEG_LIFT
PLANK,WIDE_STANCE_PLANK_WITH_DIAGONAL_ARM_LIFT
PLANK,WIDE_STANCE_PLANK_WITH_DIAGONAL_LEG_LIFT
PLANK,WIDE_STANCE_PLANK_WITH_LEG_LIFT
PLANK,WIDE_STANCE_PLANK_WITH_OPPOSITE_ARM_AND_LEG_LIFT
PLYO,ALTERNATING_JUMP_LUNGE
PLYO,BARBELL_JUMP_SQUAT
PLYO,BODY_WEIGHT_JUMP_SQUAT
PLYO,BOX_JUMP
PLYO,BOX_JUMP_OVERS
PLYO,BOX_JUMP_OVERS_OVER_THE_BOX
PLYO,CROSS_KNEE_STRIKE
PLYO,DEPTH_JUMP
PLYO,DUMBBELL_JUMP_SQUAT
PLYO,DUMBBELL_SPLIT_JUMP
PLYO,FRONT_KNEE_STRIKE
PLYO,HIGH_BOX_JUMP
PLYO,ISOMETRIC_EXPLOSIVE_BODY_WEIGHT_JUMP_SQUAT
PLYO,JUMP_SQUAT
PLYO,LATERAL_LEAP_AND_HOP
PLYO,LATERAL_PLYO_SQUATS
PLYO,LATERAL_SLIDE
PLYO,MEDICINE_BALL_OVERHEAD_THROWS
PLYO,MEDICINE_BALL_SIDE_THROW
PLYO,MEDICINE_BALL_SLAM
PLYO,SIDE_TO_SIDE_MEDICINE_BALL_THROWS
PLYO,SIDE_TO_SIDE_SHUFFLE_JUMP
PLYO,SQUAT_JUMP_ONTO_BOX
PLYO,SQUAT_JUMPS_IN_AND_OUT
PLYO,STAR_JUMP_SQUATS
PLYO,WEIGHTED_ALTERNATING_JUMP_LUNGE
PLYO,WEIGHTED_CROSS_KNEE_STRIKE
PLYO,WEIGHTED_DEPTH_JUMP
PLYO,WEIGHTED_FRONT_KNEE_STRIKE
PLYO,WEIGHTED_HIGH_BOX_JUMP
PLYO,WEIGHTED_ISOMETRIC_EXPLOSIVE_JUMP_SQUAT
PLYO,WEIGHTED_JUMP_SQUAT
PLYO,WEIGHTED_LATERAL_LEAP_AND_HOP
PLYO,WEIGHTED_LATERAL_PLYO_SQUATS
PLYO,WEIGHTED_LATERAL_SLIDE
PLYO,WEIGHTED_SIDE_TO_SIDE_SHUFFLE_JUMP
PLYO,WEIGHTED_SQUAT_JUMP_ONTO_BOX
PLYO,WEIGHTED_SQUAT_JUMPS_IN_AND_OUT
PULL_UP,_30_DEGREE_LAT_PULLDOWN
PULL_UP,BAND_ASSISTED_CHIN_UP
PULL_UP,BAND_ASSISTED_PULL_UP
PULL_UP,BANDED_PULL_UPS
PULL_UP,BURPEE_PULL_UP
PULL_UP,CHIN_UP
PULL_UP,CLOSE_GRIP_CHIN_UP
PULL_UP,CLOSE_GRIP_LAT_PULLDOWN
PULL_UP,CROSSOVER_CHIN_UP
PULL_UP,EZ_BAR_PULLOVER
PULL_UP,HANGING_HURDLE
PULL_UP,JUMPING_PULL_UPS
PULL_UP,KIPPING_PULL_UP
PULL_UP,KNEELING_LAT_PULLDOWN
PULL_UP,KNEELING_UNDERHAND_GRIP_LAT_PULLDOWN
PULL_UP,L_PULL_UP
PULL_UP,LAT_PULLDOWN
PULL_UP,MIXED_GRIP_CHIN_UP
PULL_UP,MIXED_GRIP_PULL_UP
PULL_UP,NEUTRAL_GRIP_CHIN_UP
PULL_UP,NEUTRAL_GRIP_PULL_UP
PULL_UP,PULL_UP
PULL_UP,REVERSE_GRIP_PULLDOWN
PULL_UP,STANDING_CABLE_PULLOVER
PULL_UP,STRAIGHT_ARM_PULLDOWN
PULL_UP,SUSPENDED_CHIN_UP
PULL_UP,SWISS_BALL_EZ_BAR_PULLOVER
PULL_UP,TOWEL_PULL_UP
PULL_UP,WEIGHTED_BURPEE_PULL_UP
PULL_UP,WEIGHTED_CHIN_UP
PULL_UP,WEIGHTED_CLOSE_GRIP_CHIN_UP
PULL_UP,WEIGHTED_CROSSOVER_CHIN_UP
PULL_UP,WEIGHTED_HANGING_HURDLE
PULL_UP,WEIGHTED_JUMPING_PULL_UPS
PULL_UP,WEIGHTED_KIPPING_PULL_UP
PULL_UP,WEIGHTED_L_PULL_UP
PULL_UP,WEIGHTED_MIXED_GRIP_CHIN_UP
PULL_UP,WEIGHTED_MIXED_GRIP_PULL_UP
PULL_UP,WEIGHTED_NEUTRAL_GRIP_CHIN_UP
PULL_UP,WEIGHTED_NEUTRAL_GRIP_PULL_UP
PULL_UP,WEIGHTED_PULL_UP
PULL_UP,WEIGHTED_SUSPENDED_CHIN_UP
PULL_UP,WEIGHTED_TOWEL_PULL_UP
PULL_UP,WEIGHTED_WIDE_GRIP_PULL_UP
PULL_UP,WIDE_GRIP_LAT_PULLDOWN
PULL_UP,WIDE_GRIP_PULL_UP
PUSH_UP,ALTERNATING_HANDS_MEDICINE_BALL_PUSH_UP
PUSH_UP,ALTERNATING_STAGGERED_PUSH_UP
PUSH_UP,BICEPS_PUSH_UP
PUSH_UP,BOSU_BALL_PUSH_UP
PUSH_UP,CHEST_PRESS_WITH_BAND
PUSH_UP,CLAPPING_PUSH_UP
PUSH_UP,CLOSE_GRIP_MEDICINE_BALL_PUSH_UP
PUSH_UP,CLOSE_HANDS_PUSH_UP
PUSH_UP,DECLINE_PUSH_UP
PUSH_UP,DIAMOND_PUSH_UP
PUSH_UP,DYNAMIC_PUSH_UP
PUSH_UP,EXPLOSIVE_CROSSOVER_PUSH_UP
PUSH_UP,EXPLOSIVE_PUSH_UP
PUSH_UP,FEET_ELEVATED_SIDE_TO_SIDE_PUSH_UP
PUSH_UP,HAND_RELEASE_PUSH_UP
PUSH_UP,HANDSTAND_PUSH_UP
PUSH_UP,HINDU_PUSH_UP
PUSH_UP,INCLINE_PUSH_UP
PUSH_UP,ISOMETRIC_EXPLOSIVE_PUSH_UP
PUSH_UP,JUDO_PUSH_UP
PUSH_UP,KIPPING_HANDSTAND_PUSH_UP
PUSH_UP,KIPPING_PARALLETTE_HANDSTAND_PUSH_UP
PUSH_UP,KNEELING_PUSH_UP
PUSH_UP,MEDICINE_BALL_CHEST_PASS
PUSH_UP,MEDICINE_BALL_PUSH_UP
PUSH_UP,ONE_ARM_PUSH_UP
PUSH_UP,PARALLETTE_HANDSTAND_PUSH_UP
PUSH_UP,PIKE_PUSH_UP
PUSH_UP,PUSH_UP
PUSH_UP,PUSH_UP_AND_ROW
PUSH_UP,PUSH_UP_PLUS
PUSH_UP,PUSH_UP_WITH_FEET_ON_SWISS_BALL
PUSH_UP,PUSH_UP_WITH_ONE_HAND_ON_MEDICINE_BALL
PUSH_UP,RING_HANDSTAND_PUSH_UP
PUSH_UP,RING_PUSH_UP
PUSH_UP,SHOULDER_PUSH_UP
PUSH_UP,SHOULDER_TAPPING_PUSH_UP
PUSH_UP,SINGLE_ARM_MEDICINE_BALL_PUSH_UP
PUSH_UP,SPIDERMAN_PUSH_UP
PUSH_UP,STACKED_FEET_PUSH_UP
PUSH_UP,STAGGERED_HANDS_PUSH_UP
PUSH_UP,SUSPENDED_PUSH_UP
PUSH_UP,SWISS_BALL_PUSH_UP
PUSH_UP,SWISS_BALL_PUSH_UP_PLUS
PUSH_UP,T_PUSH_UP
PUSH_UP,TRIPLE_STOP_PUSH_UP
PUSH_UP,WEIGHTED_ALTERNATING_HANDS_MEDICINE_BALL_PUSH_UP
PUSH_UP,WEIGHTED_ALTERNATING_STAGGERED_PUSH_UP
PUSH_UP,WEIGHTED_BICEPS_PUSH_UP
